job_title,company_name,rating,experience,salary,location,job_description,skills
DC Engineer Specialist,Hexaware Technologies,3.6,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Qualifications: . Bachelors degree in Computer Science, Information Technology, or a re...","Cloud computing,Automation,Compliance,Networking,Infrastructure management,Disaster recovery,Windows,Load balancing"
Marketing Executive,Ambiz Next Management Solutions,,0-3 Yrs,Not disclosed,Chennai,. Good communication skills are required,"Social media marketing,Direct marketing,Telecalling,Digital marketing,Marketing Executive,Social media,Direct,Digital"
Marketing Executive,Iconix Gold,,0-2 Yrs,Not disclosed,Kolkata,ICONIX GOLD is looking for Marketing Executive to join our dynamic team and embark on a...,"visualforce,branding,sfdc,business development,retail sales,advertising,triggers,tracking"
Python Developer - GenAI Expertise,JK Technosoft,3.7,5-7 Yrs,Not disclosed,Bengaluru,"Skills Required: . Bachelors Degree in Statistics, Applied Mathematics, Computer Scienc...","Python,GenAI,object-oriented programming,NLP,PyTorch,ChatGPT,HuggingFace,Large Language Models"
Cognizant || Immediate hiring || Java Developer,Cognizant,3.8,5-10 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru","we are hiring for Chennai, Bangalore, Kolkata, Hyderabad & Pune . JD for Java Microserv...","Java,Spring Boot,AWS,Microservices,Java Development,Spring,Development,Hiring"
Backend Developer,Adani Group,3.9,5-8 Yrs,Not disclosed,Ahmedabad,You proactively support knowledge-sharing and build good working relationships within t...,"Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development"
Graphic Designer,Cimpress,4.0,0-3 Yrs,Not disclosed,Remote," Dear Candidate, Cimpress India is hiring for Graphic Designer.Demonstrates good level ...","Illustrator,Photoshop,Graphics,Design,Graphic designing"
Embedded Systems Engineer,Arting Digital,4.8,0-5 Yrs,Not disclosed,Bengaluru,"                                               Develop, test, and maintain embedded sys...","IT services,Computer science,RTOS,C++,Shell scripting,Debugging,Workflow,Troubleshooting"
Marketing Executive,Globalcore  Packaging,,0-2 Yrs,3.6-4.8 Lacs PA,New Delhi,Responsibilities:* Collaborate with cross-functional teams on product launches* Manage ...,"B2B Marketing,Sales And Marketing,B2B Sales,English,Hindi,Sales,Marketing,Sales"
Junior Content Creator,Swiggy,3.8,0-1 Yrs,Not disclosed,Pune,iPhone 12 or above is preferredProven videography experience with a strong portfolio of...,"POP,Storyboarding,Publishing,Videography,Brand marketing,Conceptualization,Manager Technology,UPS"
Project Associate - Embedded Engineer,5G Testbed,4.4,2-6 Yrs,Not disclosed,Hyderabad,Having experience in embedded system design and SW development . Proficient in device d...,"Rtos,Software Development,Uart,16 Bit,I2C,Spi,Arm,Device Driver Development"
Content Creator,Vtail Commerce,1.4,0-2 Yrs,Not disclosed,"Madurai, Tiruppur, Salem, Chennai, Tiruchirapalli, Coimbatore", Join us as a Marketplace Executive to lead strategic initiatives and drive growth on v...,"Executive,Sales,Shaping,Content,Content creation"
Java Backend Developer,Invisia Bpo Solutions,3.2,22 Oct - 25 Oct,Not disclosed,Bengaluru(Kalyan nagar),Extensive experience in designing and implementing microservices architecture Good to h...,"Java,Kafka,Spring Boot,Java Development,Development,Boot,Java Application Development,Spring"
Marketing Executive,Uzhavarbumi,4.0,0-2 Yrs,Not disclosed,Chennai,Requirements . Any bachelors degree is preferable Freshers can also apply . Good commun...,"Customer acquisition,Team management,social media marketing executive,Field marketing,Social media,Market research,Digital marketing,Marketing Executive"
Backend Developer,IBM,4.1,2-7 Yrs,Not disclosed,Bengaluru,Available for on-call shifts during daytime hours and weekendsAll of this will take pla...,"docker,system administration,git,cloud storage,container orchestration,continuous integration,kubernetes,golang"
Python Developer,Pisoft Informatics,4.1,1-4 Yrs,Not disclosed,Mohali,Pisoft Informatics is looking for Python Developer to join our dynamic team and embark ...,"python,css,c,software testing,natural language processing,python development,machine learning,artificial intelligence"
Graphic Designer,SV Prints,,0-2 Yrs,1.75-2.5 Lacs PA,Chennai,Designing pharma artworks and aligning jobs in Corel draw,"Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design"
Lead Cloud Engineer,Mindsprint,3.9,6-10 Yrs,Not disclosed,"Chennai, Bengaluru",Required skills and qualifications: . 6+ years of non-internship professional cloud eng...,"Aws Cloud,Azure Cloud,Cloud Administration,Cloud,AWS,Administration,Microsoft Azure"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Bhubaneswar,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"commvault,veeam,linux,microsoft windows,cloud infrastructure,dpm,cloud migration,vmware"
Backend Developer,Adani Group,3.9,5-8 Yrs,Not disclosed,Ahmedabad,You proactively support knowledge-sharing and build good working relationships within t...,"Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development"
Graphic Designer,Cimpress,4.0,0-3 Yrs,Not disclosed,Remote," Dear Candidate, Cimpress India is hiring for Graphic Designer.Demonstrates good level ...","Illustrator,Photoshop,Graphics,Design,Graphic designing"
Java Full Stack Developer,Net2Source Inc.,,4-8 Yrs,Not disclosed,Bengaluru,". Bachelors degree in Computer Science, Information Technology or related field of stud...","Java Fullstack,Java Frameworks,Fullstack Development,J2Ee,React.Js,Framework,Full Stack,Development"
Java Full Stack Developer,Zestsp Solutions,,3-7 Yrs,Not disclosed,Pune,"Experience with Angular Framework, JavaScript, and CSS . Comprehensive knowledge of Web...","jQuery,Front end,DOM,Javascript,PLSQL,J2Ee,Web designing,HTTP"
Senior Developer (Python with ReactJS),Radixweb,3.1,4-6 Yrs,Not disclosed,Ahmedabad,How you should be?. We are seeking a highly motivated and collaborative Software Analys...,"Python,Jenkins,TypeScript,Docker,Terraform,AWS CloudFormation,GitLab CI/CD,AWS CodeBuild"
Java Developer - Java/Kotlin,Quest Global Technologies,4.0,3-7 Yrs,Not disclosed,Hyderabad,. 6+ years of hands-on SW development experience.  . Work Experience,"Web technologies,Enterprise integration,Java J2Ee Developer,devops,Manager Technology,J2Ee,Technology management,Java Development"
Content Creator/Writer,Starclinch,4.5,1-3 Yrs,Not disclosed,New Delhi,"Proven work experience as a Content Creator, Copywriter, or similar roleExperience crea...","Publishing,Networking,Relationship building,Social media,Doctor,Cost,Monitoring,Content creation"
Test Engineer,Qualitykiosk Technologies,3.5,1-4 Yrs,Not disclosed,"Mumbai, Navi Mumbai",A selenium automation tester must develop new test scripts The selenium tester must pre...,"Automation testing,Test scripts,Selenium,Test cases,Case,Automation,Test engineering,Software testing"
Content Marketing Executive,Synergix Services,,1-3 Yrs,Not disclosed,Mumbai,Synergix Services is looking for Content Marketing Executive to join our dynamic team a...,"digital marketing,search engine,google adwords,branding,web research,research,excel,marketing"
Test Engineer,Wipro,3.7,1-5 Yrs,Not disclosed,Chennai,Provide apt solutions and support as per the requirement. Lists the competencies requir...,"test case design,macros,test plans,UAT,GUI automation,Selenium,VB,product testing"
Backend Developer,JK Technology Services,,1-4 Yrs,Not disclosed,Bengaluru,Good understanding of REST API design patterns Experience with AWS technologies such as...,"Backend,GIT,Web technologies,Architecture,Unit testing,JIRA,AWS,microservices"
Backend Developer,Trigent Software,3.6,5-9 Yrs,Not disclosed,Bengaluru,"  Experience 5+ Mandatory skill set - Node JS/ NestJS, SQLGood understanding of microse...","Azure,Node.Js,Nestjs,SQL,Development,Microsoft Azure,Backend Development,Backend"
Backend Developer,IBM,4.1,2-4 Yrs,Not disclosed,Bengaluru,Your Role and ResponsibilitiesWe are looking for a developer highly interested in devel...,"container,algorithms,hsm,linux,container orchestration,rest,kubernetes,ubuntu"
Software Engineer - B,Capgemini,3.8,2-5 Yrs,Not disclosed,Chennai,Strong experience in Java / J2ee. Strong experience in Springboot and Microservices. Ex...,".Net core,C++,API design,ActiveMQ,API integration,.Net MVC,Angular,Microservices"
AI Multimedia Creator / AI Designer / AI Content Generation Specialist,Ultra Media and Entertainment,3.4,0-3 Yrs,2.25-5 Lacs PA,Mumbai(Andheri West),Roles and ResponsibilitiesDevelop creative concepts for multimedia projects using AI to...,"Designer,Content Creation,AI Content Creation,Artificial Intelligence,Multimedia,Design,Content Generation,Generation"
Software Developer,Exclusife Technosoft,3.1,1-5 Yrs,Not disclosed,"Madurai, Salem, Tirunelveli, Chennai, Coimbatore",   Build rapport with contacts and understand where the prospect is in the buying proce...,"Architecture,Manager Technology,Investigation,Continuous improvement,Technology,Software development,Management,Software"
Graphic Designer cum Video Editor,Aries Interiors And Architects,,0-3 Yrs,Not disclosed,Vazhuthacaud,Freshers with relevant skills and a willingness to learn are encouraged to applyFresher...,"Graphic Designing,Video Editing,Posters,Banners,Business Cards,Canva,Campaigns,Adobe"
Graphic Designer cum Video Editor,Aries Interiors And Architects,,0-3 Yrs,Not disclosed,Vazhuthacaud,Freshers with relevant skills and a willingness to learn are encouraged to applyFresher...,"Graphic Designing,Video Editing,Posters,Banners,Business Cards,Canva,Campaigns,Adobe"
Python Software Developer,Ingenuity Gaming,3.0,6-9 Yrs,Not disclosed,Noida,- Should have Problem Solving and debuggingPreferred candidate profile . - Knowledge of...,"python,Django,OOPS,JSON/XML,JSON / XML,Software,JSON,Development"
Senior Python Developer | Vaisesika,Vaisesika Consulting,4.8,8-13 Yrs,Not disclosed,Bengaluru, Required Skills:     8+ years of experience in Core Python  Development with a focus o...,"Analytical skills,SAN,ERP,French,data manipulation,Healthcare,Data structures,data visualization"
Cloud Platform Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary :As a Cloud Platform ...,"linux internals,docker,cloud architecture,infrastructure,linux,kubernetes,python,project management"
Graphic Designer,Star Knowledge,4.0,0-3 Yrs,Not disclosed,Mysuru,Actively review website / appperformance \u2013 offer recommendations to the marketing ...,"Graphics,Product quality,Health insurance,Backend,UPS,Research,Management,Digital marketing"
Content Creator & Writer,Discover Resorts,4.3,2-7 Yrs,4-6 Lacs PA,Pune(Baner),"Bachelors degree in Media, Journalism, English, Marketing, or related field (preferred)...","Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media"
Data Engineer (AWS + Python Developer),Neal Analytics,3.5,2-7 Yrs,Not disclosed,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",Neal Analytics is looking for Data Engineer (AWS + Python Developer) to join our dynami...,"Analytical skills,Focus,AWS,Python,Analytical,Data Engineering,Development,Analytical Skill"
Freelance Graphics Designer,Enmain,,0-1 Yrs,Not disclosed,Kochi,Proven experience as a graphic designer or in a similar role,"Graphics,Graphic designing,Illustrator,Social media,Project management,Video editing,Photoshop,Print media"
Backend Developer,IBM,4.1,8-13 Yrs,Not disclosed,Bengaluru,"Heterogeneous environments, the explosion of data, digital automation, and cybersecurit...","golang,python,software development,php,iaas,css,c++,jquery"
Software Developer,Invoscape,,2-3 Yrs,Not disclosed,Chennai,Invoscape is looking for Software Developer to join our dynamic team and embark on a re...,"Ruby on rails,Rail,Development,Software,Ruby rails,Software development,Rails,Ruby"
Trade Marketing Executive,Aachi Group,4.0,2-6 Yrs,2.5-5 Lacs PA,Bengaluru,10 POP sourcing & execution wherver required at local level . 11 Ensure utilisation of ...,"Trade Marketing,Marketing,Trade"
Embedded Engineer,Primohunt Corporate,,0-1 Yrs,Not disclosed,Pune,Candidate having good experience in Embedded development only to apply . . . . . . . . ...,"Embedded development,Embedded C,Automation,HMI,Production engineering,PLC,hardware development,Programming"
Backend Developer,Adani Group,3.9,5-8 Yrs,Not disclosed,Ahmedabad,You proactively support knowledge-sharing and build good working relationships within t...,"Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development"
Backend Developer,IBM,4.1,2-4 Yrs,Not disclosed,Bengaluru,Your Role and ResponsibilitiesWe are looking for a developer highly interested in devel...,"container,algorithms,hsm,linux,container orchestration,rest,kubernetes,ubuntu"
Senior Software Developer,Arctic Wolf Networks,5.0,0-2 Yrs,Not disclosed,Bengaluru,  Integrate software components into a fully functional software system; document and m...,"GIT,Information security,Django,Analytical,Diversity and Inclusion,Debugging,Security services,Genetics"
Marketing Executive-Urgent Hiring in PW Bengaluru JP Nagar,Physicswallah,3.8,24 Oct,Not disclosed,Bengaluru,"Position description: Dynamic professional driving marketing initiatives, executing cam...","BTL,Seminars,Promotional Campaigns,Promotions,Events,Offline Marketing,Atl,Marketing Campaigns"
Cloud Platform Engineer,Accenture,4.0,5-8 Yrs,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"microsoft azure,docker,cloud architecture,data modeling,aws,kubernetes,cloud application development,python"
Test Engineer,Wipro,3.7,1-5 Yrs,Not disclosed,Chennai,Provide apt solutions and support as per the requirement. Lists the competencies requir...,"test case design,macros,test plans,UAT,GUI automation,Selenium,VB,product testing"
Backend Developer,Adani Group,3.9,5-8 Yrs,Not disclosed,Ahmedabad,You proactively support knowledge-sharing and build good working relationships within t...,"Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development"
Graphic Designer,SV Prints,,0-2 Yrs,1.75-2.5 Lacs PA,Chennai,Designing pharma artworks and aligning jobs in Corel draw,"Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design"
Test and Verification Engineer,Philips,3.9,3-6 Yrs,Not disclosed,Pune,"Batchelors or Masters degree in electronics, Electrical, mechatronics engineeringExperi...",",python,automation testing,manufacturing,test designrs485,Automation,Verification,Software testing"
Software Developer,Highpoints Technologies India,5.0,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience with other programming languages and web technologies is a plusGood hands-on...,"Graphics,Usage,Version control,Web technologies,C,Cloud,Agile,Programming"
