,user,job,label
4497,"Marketing Market Research, Digital Marketing, Campaign Management, Social Media Management, Google Analytics Marketing specialized in Web Development, with a focus on creating impactful solutions.","Brand & Content Marketing Executive Social media marketing,Content management,Email marketing,Project management,Analytical,Social media,Wordpress,Market research",1
4498,"Python Developer NumPy, SQL, Pandas A self-motivated Python Developer who enjoys problem-solving and innovation.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
4499,"Embedding Specialist TensorFlow, BERT, Deep Learning, Python Embedding Specialist with solid background in TensorFlow, BERT, Deep Learning, Python and extensive experience in Cloud Computing.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4500,"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Backend Developer golang,python,software development,php,iaas,css,c++,jquery",1
4501,"Marketing Google Analytics, Market Research, Email Marketing, SEO, Campaign Management Goal-oriented Marketing with expertise in Google Analytics, Market Research, Email Marketing, SEO, Campaign Management.",Trainee Embedded Engineer ,0
4502,"Backend Developer Python, PHP, Node.js, SQL, Flask Highly skilled Backend Developer committed to excellence in Python, PHP, Node.js, SQL, Flask.","Backend Developer golang,python,software development,php,iaas,css,c++,jquery",1
4503,"Software Developer React, Node.js, Django, Git, Python, C++, JavaScript, Java Software Developer with solid background in React, Node.js, Django, Git, Python, C++, JavaScript, Java and extensive experience in Cloud Computing.","Marketing Executive Mba Marketing,Target Achievement,Client Relationship Management,identify clients,Business Development,New Business Acquisition,Acquisition,Client relationship",0
4504,"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
4505,"Test Engineer TestNG, Python, Cypress, JUnit, API Testing, Postman, LoadRunner Goal-oriented Test Engineer with expertise in TestNG, Python, Cypress, JUnit, API Testing, Postman, LoadRunner.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
4506,"Cloud Engineer Linux, CI/CD, Terraform, Networking, Azure, Docker, Cloud Security, Google Cloud Innovative Cloud Engineer focused on pushing the boundaries in Embedded Systems.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4507,"Marketing Social Media Management, Campaign Management, PPC, Brand Strategy, Email Marketing, SEO, Digital Marketing Creative Marketing who leverages Social Media Management, Campaign Management, PPC, Brand Strategy, Email Marketing, SEO, Digital Marketing to produce effective results.",Embedded Engineer Intern ,0
4508,"Cloud Engineer Terraform, CI/CD, Kubernetes, Docker, Google Cloud, Azure, Networking An enthusiastic Cloud Engineer passionate about learning and growing in the tech industry.","Marketing Executive Communication Skills,Presentation Skills,Public Relations,Written Communication,Presentation,Public,Relationship,Marketing",0
4509,"Python Developer Python, Django, SQL, NumPy, Git, Data Analysis, Machine Learning, Pandas Creative Python Developer who leverages Python, Django, SQL, NumPy, Git, Data Analysis, Machine Learning, Pandas to produce effective results.","Godrej Locks | Local Area Marketing | Kolkata | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Activation",0
4510,"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
4511,"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Walk-in Drive Java Developer -26th Oct 24 Sat @RMZ-Porur Java,Hibernate,Spring Boot,Angular,Kafka,Microservices,Spring,Drives",0
4512,"Graphic Designer UI/UX Design, CorelDRAW, Illustrator Dedicated professional with strong expertise in UI/UX Design, CorelDRAW, Illustrator and a passion for Embedded Systems.","Marketing Manager Marketing Strategy,Marketing Management,Marketing Campaigns,Digital Marketing,Marketing Communication,Brand Marketing,Offline Marketing,Marketing Planning",0
4513,"Test Engineer Postman, Java, TestNG Innovative Test Engineer focused on pushing the boundaries in NLP.","Test Engineer SAP MM,sap,software testing,sap retail,documentation,test management tool,test execution,process flow",1
4514,"Software Developer Flask, Java, Node.js, JavaScript Dedicated professional with strong expertise in Flask, Java, Node.js, JavaScript and a passion for Machine Learning.","Marketing and Operations Executive Vendor and Agency,Photograph Audit,Brand Promotion,branding execution,Outbound Marketing,Brand Marketing,Brand Development,Product Branding",0
4515,"Backend Developer PHP, Python, Java, MongoDB, RESTful APIs, Ruby, Django, SQL Creative Backend Developer who leverages PHP, Python, Java, MongoDB, RESTful APIs, Ruby, Django, SQL to produce effective results.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
4516,"Marketing SEO, Market Research, Social Media Management, Google Analytics, Digital Marketing, Campaign Management, Email Marketing Dedicated professional with strong expertise in SEO, Market Research, Social Media Management, Google Analytics, Digital Marketing, Campaign Management, Email Marketing and a passion for Web Development.","Embedded Engineer RTOS,VXWorks,C++,Embedded Linux,Linux,Embedded systems",0
4517,"Test Engineer Selenium, TestNG, Postman, Python, JUnit Highly skilled Test Engineer committed to excellence in Selenium, TestNG, Postman, Python, JUnit.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4518,"Embedding Specialist BERT, PyTorch, Deep Learning, Embeddings, Python, NLP, TensorFlow, Data Science Dedicated professional with strong expertise in BERT, PyTorch, Deep Learning, Embeddings, Python, NLP, TensorFlow, Data Science and a passion for Cloud Computing.","Embedded Software Engineer 32 bit microcontrollers,C++,PDF,microsoft azure,embedded software development,Cryptography,Ruby,Python",1
4519,"Test Engineer Python, JUnit, Java Experienced Test Engineer with a proven track record in delivering high-quality solutions.","Test and Verification Engineer ,python,automation testing,manufacturing,test designrs485,Automation,Verification,Software testing",1
4520,"Embedding Specialist Python, Data Science, TensorFlow, BERT, NLP, Text Preprocessing, PyTorch Highly skilled Embedding Specialist committed to excellence in Python, Data Science, TensorFlow, BERT, NLP, Text Preprocessing, PyTorch.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
4521,"Embedding Specialist NLP, BERT, Python, TensorFlow, Sentence Transformers, Embeddings, PyTorch Dedicated professional with strong expertise in NLP, BERT, Python, TensorFlow, Sentence Transformers, Embeddings, PyTorch and a passion for NLP.","Walk-in Drive Java Developer -26th Oct 24 Sat @RMZ-Porur Java,Hibernate,Spring Boot,Angular,Kafka,Microservices,Drives,Development",0
4522,"Java Developer Multithreading, Java, Git, Maven, REST APIs, Hibernate, SQL, Microservices Java Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
4523,"Embedding Specialist Deep Learning, BERT, Data Science Dedicated professional with strong expertise in Deep Learning, BERT, Data Science and a passion for Web Development.","Walk-in Drive Java Developer -26th Oct 24 Sat @RMZ-Porur Java,Hibernate,Spring Boot,Angular,Kafka,Microservices,Spring,Drives",0
4524,"Software Developer React, JavaScript, Flask Innovative Software Developer focused on pushing the boundaries in Embedded Systems.","Software Developer react.js,java,software development,microsoft azure,javascript,algorithms,kubernetes,css",1
4525,"Marketing Google Analytics, Market Research, Email Marketing, SEO, Campaign Management Goal-oriented Marketing with expertise in Google Analytics, Market Research, Email Marketing, SEO, Campaign Management.","SEO MARKETING EXECUTIVE Google Analytics,PDF,Web analytics,Online marketing,Social media,Competitor analysis,content marketing,SEO",1
4526,"Content Creator Graphic Design, Podcasting, Copywriting, Email Marketing, Social Media Marketing, SEO, Blogging, Branding Content Creator with solid background in Graphic Design, Podcasting, Copywriting, Email Marketing, Social Media Marketing, SEO, Blogging, Branding and extensive experience in Embedded Systems.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
4527,"Software Developer Node.js, Python, SQL Software Developer with solid background in Node.js, Python, SQL and extensive experience in Cloud Computing.","Software Developer python,software development,golang,node.js,api,kubernetes,rest,continuous integration",1
4528,"Backend Developer Node.js, Python, Django Dedicated professional with strong expertise in Node.js, Python, Django and a passion for Machine Learning.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
4529,"Test Engineer Postman, JUnit, JUnit, Python, Cypress, Java, TestNG, Selenium Goal-oriented Test Engineer with expertise in Postman, JUnit, JUnit, Python, Cypress, Java, TestNG, Selenium.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4530,"Graphic Designer Sketch, Illustrator, Figma Dedicated professional with strong expertise in Sketch, Illustrator, Figma and a passion for Embedded Systems.",Graphic Designer ,1
4531,"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
4532,"Backend Developer Java, Python, Ruby, RESTful APIs, PHP, Flask, SQL Backend Developer with solid background in Java, Python, Ruby, RESTful APIs, PHP, Flask, SQL and extensive experience in Web Development.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
4533,"Cloud Engineer Azure, CI/CD, Linux, AWS, Google Cloud, Docker, Cloud Security Goal-oriented Cloud Engineer with expertise in Azure, CI/CD, Linux, AWS, Google Cloud, Docker, Cloud Security.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4534,"Test Engineer JUnit, Selenium, API Testing, Cypress, JUnit, Python, LoadRunner Creative Test Engineer who leverages JUnit, Selenium, API Testing, Cypress, JUnit, Python, LoadRunner to produce effective results.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4535,"Test Engineer TestNG, Python, Cypress, JUnit, API Testing, Postman, LoadRunner Goal-oriented Test Engineer with expertise in TestNG, Python, Cypress, JUnit, API Testing, Postman, LoadRunner.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
4536,"Marketing Digital Marketing, SEO, Google Analytics, Content Marketing A self-motivated Marketing who enjoys problem-solving and innovation.","Embedded Autosar Ethernet Stack Engineer AUTOSAR,Embedded,ETHERNET,C++,C,Stack,Embedded systems",0
4537,"Backend Developer PHP, Python, Java, MongoDB, RESTful APIs, Ruby, Django, SQL Creative Backend Developer who leverages PHP, Python, Java, MongoDB, RESTful APIs, Ruby, Django, SQL to produce effective results.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
4538,"Python Developer Git, Data Analysis, Python, Flask, Django, SQL, Pandas Innovative Python Developer focused on pushing the boundaries in Web Development.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
4539,"Python Developer NumPy, Data Analysis, Django Goal-oriented Python Developer with expertise in NumPy, Data Analysis, Django.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Software",1
4540,"Python Developer Python, SQL, Django, Flask, REST APIs, Pandas, Git A self-motivated Python Developer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4541,"Software Developer Java, React, Python, Django, C++ Goal-oriented Software Developer with expertise in Java, React, Python, Django, C++.","AWS cloud data engineer | 6-8 Yrs | Kolkata Step Function,AWS Glue,Lambda,Snowflake,ETL,Cloud,STP,Lambda Expressions",0
4542,"Python Developer NumPy, Machine Learning, Data Analysis, Pandas A self-motivated Python Developer who enjoys problem-solving and innovation.","Python Software Developer Python Development,Linux,Artificial Intelligence,Database Management,Ci/Cd,Machine Learning,Python,Machine",1
4543,"Cloud Engineer Linux, Kubernetes, Docker, Terraform Innovative Cloud Engineer focused on pushing the boundaries in Cloud Computing.","Senior Cloud Engineer DevOps,Linux,Networking,SQL,Kubernetes,Cloud architecture,Cloud infrastructure,Docker",1
4544,"Software Developer React, SQL, Java, JavaScript, C++, Node.js, Flask Dedicated professional with strong expertise in React, SQL, Java, JavaScript, C++, Node.js, Flask and a passion for Machine Learning.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
4545,"Software Developer SQL, C++, Java, Python, Git, Node.js, Flask Creative Software Developer who leverages SQL, C++, Java, Python, Git, Node.js, Flask to produce effective results.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
4546,"Content Creator Video Editing, Blogging, Content Writing, Podcasting, Graphic Design, Copywriting, Email Marketing, Branding Creative Content Creator who leverages Video Editing, Blogging, Content Writing, Podcasting, Graphic Design, Copywriting, Email Marketing, Branding to produce effective results.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
4547,"Marketing SEO, Email Marketing, Content Marketing, Social Media Management, Campaign Management, Brand Strategy, PPC, Google Analytics Marketing specialized in Cloud Computing, with a focus on creating impactful solutions.","Executive - Product Marketing PPC,Email marketing,SMO,Online marketing,Analytical,Social media,SEM,SEO",1
4548,"Marketing Email Marketing, SEO, Google Analytics A self-motivated Marketing who enjoys problem-solving and innovation.","Backend Developer kubernetes,golang,docker,devops,linux,container,css,c++",0
4549,"Graphic Designer Typography, Canva, CorelDRAW, UI/UX Design, Adobe Photoshop, Figma, Web Design Highly skilled Graphic Designer committed to excellence in Typography, Canva, CorelDRAW, UI/UX Design, Adobe Photoshop, Figma, Web Design.","Graphic Designer cum Video Editor Graphic Designing,Video Editing,Posters,Banners,Business Cards,Canva,Campaigns,Adobe",1
4550,"Content Creator Branding, Email Marketing, Graphic Design, Video Editing, Podcasting Content Creator with solid background in Branding, Email Marketing, Graphic Design, Video Editing, Podcasting and extensive experience in Web Development.","Content Creator digital marketing,content editing,photoshop,media,advertising,research,content creation,editing",1
4551,"Java Developer SQL, Maven, REST APIs, Java, Hibernate, Spring, Git Highly skilled Java Developer committed to excellence in SQL, Maven, REST APIs, Java, Hibernate, Spring, Git.","99acre.com is hiring For Graphic Designer Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design",0
4552,"Cloud Engineer AWS, Terraform, Docker, Kubernetes, Networking, Cloud Security, Azure Dedicated professional with strong expertise in AWS, Terraform, Docker, Kubernetes, Networking, Cloud Security, Azure and a passion for Embedded Systems.","Cloud Platform Engineer microsoft azure,technology architecture,docker,terraform,aws,kubernetes,python,vmware",1
4553,"Backend Developer PHP, SQL, Java, MongoDB, Django, RESTful APIs, Ruby Highly skilled Backend Developer committed to excellence in PHP, SQL, Java, MongoDB, Django, RESTful APIs, Ruby.","Backend Developer swagger,java,typescript,software development,relational databases,css,software quality,spring",1
4554,"Marketing Market Research, PPC, Digital Marketing, Content Marketing Dedicated professional with strong expertise in Market Research, PPC, Digital Marketing, Content Marketing and a passion for Machine Learning.","Marketing Executive PPC,Integrated marketing,Social media,Market research,Brand awareness,SEM,SEO,Digital marketing",1
4555,"Graphic Designer UI/UX Design, InDesign, CorelDRAW, Sketch Graphic Designer specialized in Cloud Computing, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4556,"Content Creator Content Writing, Social Media Marketing, Graphic Design, Branding, Email Marketing, SEO, Copywriting Creative Content Creator who leverages Content Writing, Social Media Marketing, Graphic Design, Branding, Email Marketing, SEO, Copywriting to produce effective results.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
4557,"Python Developer NumPy, SQL, Pandas A self-motivated Python Developer who enjoys problem-solving and innovation.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Software",1
4558,"Test Engineer Python, LoadRunner, JUnit, API Testing, TestNG, Cypress, JUnit, Selenium Highly skilled Test Engineer committed to excellence in Python, LoadRunner, JUnit, API Testing, TestNG, Cypress, JUnit, Selenium.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4559,"Cloud Engineer Google Cloud, Azure, CI/CD, Networking, Terraform, AWS, Linux Cloud Engineer with solid background in Google Cloud, Azure, CI/CD, Networking, Terraform, AWS, Linux and extensive experience in NLP.","Cloud Platform Engineer microsoft azure,cloud architecture,gcp,cloud infrastructure,aws,kubernetes,python,cloud security",1
4560,"Software Developer C++, Node.js, Flask, Django, Git, Java, JavaScript An enthusiastic Software Developer passionate about learning and growing in the tech industry.","Software Developer react.js,java,python,software development,javascript,algorithms,css,web application",1
4561,"Test Engineer Python, JUnit, Java, Cypress, TestNG Dedicated professional with strong expertise in Python, JUnit, Java, Cypress, TestNG and a passion for Machine Learning.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4562,"Cloud Engineer AWS, Linux, Docker An enthusiastic Cloud Engineer passionate about learning and growing in the tech industry.","Godrej Locks | Local Area Marketing | Kolkata | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Activation",0
4563,"Test Engineer Postman, JUnit, Java, JUnit Test Engineer specialized in Machine Learning, with a focus on creating impactful solutions.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
4564,"Test Engineer Cypress, Python, API Testing, LoadRunner, Postman Highly skilled Test Engineer committed to excellence in Cypress, Python, API Testing, LoadRunner, Postman.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4565,"Test Engineer JUnit, Postman, Java Goal-oriented Test Engineer with expertise in JUnit, Postman, Java.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4566,"Software Developer React, Python, SQL, Git, JavaScript, Flask, Django, C++ Innovative Software Developer focused on pushing the boundaries in Embedded Systems.","Influencer Marketing Associate - |  WFO | Campaign Management,Social Media Marketing,B2B Marketing,campaigns,Wfo,Media,Marketing,Influencing",0
4567,"Java Developer Microservices, Spring, Multithreading, REST APIs Experienced Java Developer with a proven track record in delivering high-quality solutions.","Java Developer java,spring,spring boot,oops,Kafka,Rabbit,AWS,microservices",1
4568,"Marketing PPC, Content Marketing, Digital Marketing Innovative Marketing focused on pushing the boundaries in Embedded Systems.","Online Marketing Executive digital marketing,email marketing,ppc,market research,advertising,digital advertising,marketing,online marketing",1
4569,"Graphic Designer CorelDRAW, Adobe Photoshop, UI/UX Design, InDesign Creative Graphic Designer who leverages CorelDRAW, Adobe Photoshop, UI/UX Design, InDesign to produce effective results.","Graphic Designer Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design",1
4570,"Cloud Engineer Terraform, Google Cloud, Azure, AWS, Cloud Security, Linux, Networking Innovative Cloud Engineer focused on pushing the boundaries in Cloud Computing.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
4571,"Embedding Specialist Sentence Transformers, TensorFlow, Python Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Staff Embedded Software Engineer - CPU Stress Verification Design verification,Software design,Assembly language,Architecture,Hardware design,ARM,IPS,Python",1
4572,"Cloud Engineer Networking, Azure, Linux, Cloud Security A self-motivated Cloud Engineer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
4573,"Cloud Engineer Terraform, Google Cloud, Azure, AWS, Cloud Security, Linux, Networking Innovative Cloud Engineer focused on pushing the boundaries in Cloud Computing.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
4574,"Marketing Google Analytics, Social Media Management, SEO, Brand Strategy, Digital Marketing, Campaign Management, PPC, Content Marketing An enthusiastic Marketing passionate about learning and growing in the tech industry.","Marketing Executive PPC,Email marketing,Web analytics,Online marketing,Analytical,Social media,Market research,Brand awareness",1
4575,"Cloud Engineer Linux, Azure, AWS An enthusiastic Cloud Engineer passionate about learning and growing in the tech industry.","Cloud Platform Engineer vmware administration,python,vmware,microsoft azure,aws,kubernetes,networking,apache tomcat",1
4576,"Graphic Designer UI/UX Design, Web Design, Sketch, Typography, Adobe Photoshop, CorelDRAW, Canva, Figma Creative Graphic Designer who leverages UI/UX Design, Web Design, Sketch, Typography, Adobe Photoshop, CorelDRAW, Canva, Figma to produce effective results.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
4577,"Java Developer Multithreading, Maven, Git, SQL, JUnit, Java, REST APIs, Hibernate Highly skilled Java Developer committed to excellence in Multithreading, Maven, Git, SQL, JUnit, Java, REST APIs, Hibernate.","Influencer Marketing Executive Marketing,digital marketing,Influencer Relations,Influencer Outreach,Influencer Marketing,social media,Influencer Campaigns,Campaigns",0
4578,"Backend Developer SQL, MongoDB, PHP, Node.js Dedicated professional with strong expertise in SQL, MongoDB, PHP, Node.js and a passion for Embedded Systems.","Backend Developer Azure,Node.Js,Nestjs,SQL,Development,Microsoft Azure,Backend Development,Backend",1
4579,"Cloud Engineer Linux, CI/CD, Terraform, Networking, Azure, Docker, Cloud Security, Google Cloud Innovative Cloud Engineer focused on pushing the boundaries in Embedded Systems.","Cloud Platform Engineer microsoft azure,cloud architecture,gcp,cloud infrastructure,aws,kubernetes,python,cloud security",1
4580,"Java Developer SQL, Maven, Hibernate, Microservices, Multithreading Experienced Java Developer with a proven track record in delivering high-quality solutions.","Java Developer web services,spring data,java development,do,hibernate,microservices,sql,spring",1
4581,"Test Engineer Postman, Cypress, TestNG, Python Innovative Test Engineer focused on pushing the boundaries in Web Development.","Godrej Locks | Local Area Marketing | Kolkata | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Activation",0
4582,"Software Developer Flask, Python, Django, C++ Dedicated professional with strong expertise in Flask, Python, Django, C++ and a passion for NLP.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
4583,"Java Developer JUnit, Multithreading, Java, Spring Experienced Java Developer with a proven track record in delivering high-quality solutions.","Influencer Marketing Executive Marketing,digital marketing,Influencer Relations,Influencer Outreach,Influencer Marketing,social media,Influencer Campaigns,Campaigns",0
4584,"Graphic Designer Typography, Adobe Photoshop, Web Design, CorelDRAW Innovative Graphic Designer focused on pushing the boundaries in Embedded Systems.","Graphic Designer ,image editing,posters,corel drawflyers,aftereffects,Design,Corel,Editing",1
4585,"Python Developer Pandas, Git, Python, Django, Machine Learning, Data Analysis, SQL Experienced Python Developer with a proven track record in delivering high-quality solutions.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Development",1
4586,"Marketing Digital Marketing, Google Analytics, Social Media Management, Brand Strategy, Market Research Innovative Marketing focused on pushing the boundaries in Machine Learning.","Digital Marketing Trainee Brand Promotion,Digital Marketing,Email Marketing,Social Media Marketing,Lead Generation,Online Branding,Internet Marketing,Social Media Optimization",1
4587,"Graphic Designer UI/UX Design, Sketch, Typography, CorelDRAW, Illustrator, Web Design, Figma Dedicated professional with strong expertise in UI/UX Design, Sketch, Typography, CorelDRAW, Illustrator, Web Design, Figma and a passion for Cloud Computing.","Walk-in Drive Java Developer -26th Oct 24 Sat @RMZ-Porur Java,Hibernate,Spring Boot,Angular,Kafka,Microservices,Spring,Drives",0
4588,"Embedding Specialist PyTorch, Sentence Transformers, Text Preprocessing, Deep Learning, NLP, Embeddings, Data Science Embedding Specialist with solid background in PyTorch, Sentence Transformers, Text Preprocessing, Deep Learning, NLP, Embeddings, Data Science and extensive experience in Embedded Systems.","Godrej Locks | Local Area Marketing | Bangalore | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Ams",0
4589,"Java Developer Spring, REST APIs, Java, JUnit, Git, SQL, Multithreading Highly skilled Java Developer committed to excellence in Spring, REST APIs, Java, JUnit, Git, SQL, Multithreading.","99acre.com is hiring For Graphic Designer Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design",0
4590,"Backend Developer PHP, Flask, RESTful APIs, MongoDB, Java, Python, Node.js Backend Developer specialized in Embedded Systems, with a focus on creating impactful solutions.","Backend Developer Backend,GIT,Web technologies,Architecture,Unit testing,JIRA,AWS,microservices",1
4591,"Cloud Engineer CI/CD, Cloud Security, Networking Cloud Engineer with solid background in CI/CD, Cloud Security, Networking and extensive experience in Cloud Computing.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
4592,"Test Engineer Python, JUnit, Java Experienced Test Engineer with a proven track record in delivering high-quality solutions.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
4593,"Java Developer SQL, Microservices, Multithreading, REST APIs, Hibernate, Java, Spring Innovative Java Developer focused on pushing the boundaries in NLP.","Java Developer Java,Java Development,Spring Boot,Microservices,RDBMS,J2Ee,Backend Development,SQL",1
4594,"Cloud Engineer Google Cloud, Azure, CI/CD, Networking, Terraform, AWS, Linux Cloud Engineer with solid background in Google Cloud, Azure, CI/CD, Networking, Terraform, AWS, Linux and extensive experience in NLP.","Senior Cloud Engineer Openstack Cloud,Cloud Computing,Red Hat,Unix,Linux,VPN,DNS,CI/CD",1
4595,"Java Developer Hibernate, Git, Multithreading Dedicated professional with strong expertise in Hibernate, Git, Multithreading and a passion for Embedded Systems.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
4596,"Backend Developer MongoDB, SQL, Python, Ruby, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Backend Developer Computer science,Backend,Front end,MySQL,Web development,Javascript,Healthcare,Windows",1
4597,"Python Developer Python, Git, NumPy, Django, Data Analysis, REST APIs, Pandas, Flask Python Developer with solid background in Python, Git, NumPy, Django, Data Analysis, REST APIs, Pandas, Flask and extensive experience in Embedded Systems.",Marketing Executive Marketing,0
4598,"Python Developer Python, Django, Machine Learning, Git, Flask, Data Analysis, SQL An enthusiastic Python Developer passionate about learning and growing in the tech industry.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
4599,"Test Engineer Postman, JUnit, JUnit, Python, Cypress, Java, TestNG, Selenium Goal-oriented Test Engineer with expertise in Postman, JUnit, JUnit, Python, Cypress, Java, TestNG, Selenium.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
4600,"Python Developer Flask, Machine Learning, REST APIs, Data Analysis, SQL, Pandas, NumPy Python Developer with solid background in Flask, Machine Learning, REST APIs, Data Analysis, SQL, Pandas, NumPy and extensive experience in Machine Learning.",Marketing Executive Marketing,0
