job_title,company_name,rating,experience,salary,location,job_description,skills
Java Developer,Leading Client,,5-9 Yrs,Not disclosed,Pune,Must Have Skills. Experience in Requirement management tools like Atlassian Jira or sim...,"Core Java,Struts,J2ee,Tomcat,jQuery,Jboss,HTML5,JavaScript"
Embedded Engineer,Mits Solution,,8-12 Yrs,16-18 Lacs PA,Bengaluru,". 8-10 yrs of C++ coding experience, including knowledge on design concepts.  We would ...","C++,Application Engineering,Embedded Programming,Engineering,Application,Program,Programming,Embedded systems"
Java Technical Lead/ Lead Java Fullstack Developer,Atyeti,4.3,9-14 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Bengaluru","Bachelors degree in computer science, Software Engineering, or a related field (or equi...","Java,Design Patterns,Spring Boot,Microservices,Angular,Multithreading,Algorithms,Data Structures"
AWS Architect,Persistent,3.6,8-13 Yrs,Not disclosed,Bengaluru,"We invite applications from all qualified individuals, including those with disabilitie...","memcached,server,cloud services,load balancing,production systems,presentation skills,verbal communication,vpc"
Marketing Executive-Urgent Hiring in PW Bengaluru JP Nagar,Physicswallah,3.8,24 Oct,Not disclosed,Bengaluru,"Position description: Dynamic professional driving marketing initiatives, executing cam...","BTL,Seminars,Promotional Campaigns,Promotions,Events,Offline Marketing,Atl,Marketing Campaigns"
Java Developer For Kochi Location,FUTURE FOCUS INFOTECH PRIVATE LIMITED,,2-7 Yrs,Not disclosed,Kochi,"Greetings from Future Focus, We have an immediate opening for Java Developer at Kochi, ...","Java,Spring Boot,spring,Hibernate,j2ee,Microservices,Boot,Development"
"Data Scientist - Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"Pytorch,NLP,AWS,Python,TensorFlow,R,Generative AI,Hugging Face"
"Data Architect - Python, Pyspark, AWS",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,8+ years of overall IT experience and 3+ years as a data ArchitectDevelopment experienc...,"Pyspark,AWS,SQL,Python,GitHub,data modelling,data governance,Data Architecture"
Quant Developer (Python),A global investment management firm ,,4-9 Yrs,Not disclosed,Hybrid - Bengaluru,"Experience with continuous integration (CI), logging and monitoring systems Required qu...","Quantitative Developer,Python,Mathematics,Quant Developer,Quantitative,Statistics,Quantitative Research,Quantitative Analytics"
Python Developer with Snowflake,Devicemotion Technologies,,4-7 Yrs,7-14 Lacs PA,Remote,"Job Description:As a Python Developer specializing in connectors and integrations, you ...","Rest Api Integration,Aws Technologies,Snowflake,Python,SQL,Aws Lamda,AWS,Integration"
Software Engineer (Embedded Systems),Manipal Technologies,4.0,3-6 Yrs,4.5-6 Lacs PA,"Mangaluru, Udupi",Preferred candidate profile  . Technical / Functional Proficiency Required  AI Model De...,"Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi"
Senior Executive/Deputy Manager - Marketing,Mantri Developers,3.4,4-5 Yrs,Not disclosed,Bangalore/Bengaluru,Ensures That Customers Experience High Standard Of Quality Of Event,"Event Management,Mall Marketing,Marketing,Promotions,vent coordinator,Social Media,Marketing Campaigns,Digital marketing"
Java Developer with Angular,Tech Mahindra,3.6,5-9 Yrs,Not disclosed,Hybrid - Hyderabad,Mode: HybridExperience: 5+ yearsRole & responsibilities:Extensive experience in Java8Mu...,"Java,Spring Boot,Angular,Azure Devops,Microservices,Spring,Devops,Boot"
Python Developer - Azure Bot Services,Qcentrio,4.5,6-9 Yrs,Not disclosed,Bengaluru,Exp : 5+ Yrs into Python. NP : Immediate - 30 days only.,"Python,Azure Bot Services,API Integration,JavaScript,Debugging,Chatbot,Bot,Python Development"
Embedded Engineer - IoT,Glarus Technology,,5-10 Yrs,Not disclosed,New Delhi,Bachelor / Masters degree in Electronics / Electrical / Mechanical Engineering or relat...,"C++,Communication protocols,Bluetooth,JTAG,Networking,Power management,DNS,Troubleshooting"
Embedded Software Engineer,Mirafra,4.0,4-8 Yrs,Not disclosed,Bengaluru,"Role & responsibilities Hands on experience in programming with C, C++, Python and Shel...","Embedded C,Yocto,I2C,Linux Kernel,Linux Device Drivers,C++,Device Drivers,Shell Scripting"
Marketing Executive communication,Stelling Technologies,3.6,2-7 Yrs,3-6 Lacs PA,Noida,Experience in creating impactful marketing content relevant to target audience. Role: S...,"Marketing executive communication,Clevertap,Marketing Communication,Marketing,Communication skills"
Marketing Executive,PRS Hospital,4.5,0-2 Yrs,Not disclosed,Thiruvananthapuram,PRS Hospital is looking for Marketing Executive to join our dynamic team and embark on ...,"digital marketing,marketing strategies,channel sales,branding,business development,market research,advertising,marketing management"
Brand Marketing Executive,Echobooom,3.9,0-1 Yrs,1-4 Lacs PA,Mumbai (All Areas),Note: Candidates must be immediate joiners,"Marketing,Communication Skills,Presentation Skills,B2B,Team Skills,Management Skills,Branding,Leadership Skills"
Java Developer,Plugin Live Technologies,,4-9 Yrs,Not disclosed,"Chennai, Bengaluru",Project: TCS  Role Overview:  Role 1- Java Full stack  Role 2- Java Microservices  Loca...,"Java Fullstack,java,Java Spring Boot,Java Development,Oracle,Angularjs,Postgresql,Java Programming"
Senior Software Engineer - Java full stack,Dexian India Technologies,3.0,7-10 Yrs,Not disclosed,Bengaluru,"Role & responsibilities   Design and develop software solutions using Java and React, e...","Java,DSA,Rest Api Development,Javascript,React.Js,Angularjs,Rest Based Webservices,J2Ee"
Java and J2Ee Developer (Hybrid),Net2Sourc,,4-6 Yrs,10-13 Lacs PA,Pune,Experience of ORM and knowledge of SQL and basic database concepts Experience 4+ years ...,"java 8,Spring Boot,JAVA,J2Ee,microservices,J2Ee Development,Boot,Java Development"
Senior Marketing Manager,Nish Developers,3.5,7-12 Yrs,10-15 Lacs PA,Mumbai (All Areas)(Worli Naka +1),"Education: Bachelors degree in Marketing, Business Administration, or a related fieldPr...","Strategic Marketing Planning,Brand Management,Content Strategy,Campaign Development,Team Leadership,Campaigns,Planning,Team"
Hiring For JAVA Full Stack Developer,Leading service based Organisation,,5-8 Yrs,18-22.5 Lacs PA (Including Variable: 7.5%),Hybrid - Chennai,Angular 12+ Springboot + Microservices + Kafka (good to have) Ang 10+Springboot +Kafka ...,"JAVA,react,Angular,kafka,React.js,For Java,Full Stack,Hiring"
Embedded Engineer   (EE),GT Silicon,,3-6 Yrs,Not disclosed,"Kanpur, Kanpur","Very good knowledge of digital logic design, digital arithmetic & microprocessorsrsquo ...",",gsm,dded,java,bluetooth,usb,em,gps"
Java Developer,Infosys,3.8,3-8 Yrs,Not disclosed,"Hyderabad, Pune, Bengaluru",Job description:We are hiring Java developer with experience range 3 years & aboveManda...,"Java,Hibernate,Spring Boot,J2Ee,Spring,Java Development,Boot,Development"
Performance & Automation Test Engineer,Siemens,4.1,0-6 Yrs,Not disclosed,Chennai,"     Involving in Gathering Performance Testing Requirements, Analyzing and designing p...","Cloud computing,XML,Configuration management,Consulting,Javascript,JSON,Selenium,Virtualization"
Software Engineering Manager,Verifone,3.4,3-6 Yrs,Not disclosed,Bengaluru,  Why Verifone   For more than 30 years Verifone has established a remarkable record of...,"System architecture,Cloud computing,Analytical,Agile,Data processing,Presales,Genetics,Windows"
"Software Developer (Perl, Python, XML/XSLT)",DIATOZ Solutions,4.3,3-7 Yrs,Not disclosed,Bengaluru, We seek a motivated and experienced Software Developer to join our dynamic IT team. Th...,"Performance tuning,Health insurance,Production support,XML,Javascript,Wellness,HTML,XSLT"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Bengaluru,Project Role : Cloud Migration EngineerProject Role Description : Provides assessment o...,"kubernetes,microsoft azure,javascript,docker,react.js,project management,application migration,cloud migration"
Marketing Executive,Hemworld Digital Marketing,5.0,0-1 Yrs,Not disclosed,Pune,Hemworld Advertising is looking for Marketing Executive ( 1 ) to join our dynamic team ...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Python Developer,66degrees,2.9,1-4 Yrs,Not disclosed,Bengaluru,Experience developing applications on the Google Cloud Platform suite of products and s...,"Automation,GCP,Consulting,Javascript,Software development life cycle,System design,SQL,Python"
Embedded Engineer,Eleetpro Technology,,1-3 Yrs,Not disclosed,Ahmedabad,You will collaborate with a team of skilled engineers to create robust and efficient so...,"RTOS,C++,Bluetooth,Linux,Coding,Ethernet,Firmware,Troubleshooting"
AWS Developer / Engineer,CGI,4.1,4-10 Yrs,Not disclosed,Bengaluru,"Must-Have Skills: Proficiency in a wide range of AWS services, with a focus on Lambda, ...","Computer science,Business process,Business consulting,GIT,CGI,Cloud,Warehouse management,network architecture"
Java Developer,Cognizant,3.8,7-12 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru",Preferred Job Location. Current Employer. Employee Type. Total Experience in Java. Rele...,"Java,Aws Cloud,Spring Boot,Microservices,AWS,Spring,Java Development,Boot"
Java Full Stack Developer,Lumen Technologies,4.1,6-8 Yrs,Not disclosed,Hybrid - Bengaluru, Job Description- Good experience with Core Java- Good experience in Angular or Vue.js ...,"Java,Vue.Js,Oracle SQL,Angular,SQL,Oracle,Stack,Full Stack"
Java/J2ee Developer- Struts mandatory requirement,Presto Infosolutions,4.2,5-8 Yrs,Not disclosed,Delhi / NCR,Experience on App migration / Upgradation is mandatory. . Desired Candidate Profile . 5...,"Java,JSP,Struts,Application Programming,Software Development,J2Ee,Web Development,SDLC Life Cycle"
Marketing Executive,Inteligenai,,0-2 Yrs,Not disclosed,Gurugram,What We Offer: . Hands-on experience with real-world marketing projects . .,"Illustrator,adobe creative suite,Social media,Marketing campaigns,Brand awareness,Digital marketing,Photoshop,Marketing communication"
Python + Vue Developer,Ditstek Innovation Pvt. Ltd.,,5-7 Yrs,Not disclosed,Remote,"Experience with RDBMS such as Postgres(Preferred), MySQL and nosql databases(Desired) E...","Vue.JS,PostgreSQL,AWS,Angular,Python,TypeScript,Azure,Docker"
Python Developer,Future Focus Infotech,,4-8 Yrs,"50,000-3 Lacs PA",Thane,Roles and ResponsibilitiesCollaborate with cross-functional teams to identify requireme...,"Python Development,Django,Python,Backend Development,Backend,Development"
"Data Scientist- Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"Tensorflow,Pytorch,R,NLP,Python,Azure,HuggingFace,research and development"
Java Developer,Amazin Automation Solutions (i),3.2,2-4 Yrs,Not disclosed,Gurugram,Amazin Automation Solutions (I) Private Limited is looking for Java Developer to join o...,"software development,software testing,application design,java development,hibernate,javascript,application development,sql"
Lead Embedded Software Engineer,LI Software,,5-10 Yrs,18-33 Lacs PA,"Chennai, Coimbatore",6-10+ years of experience building and shipping embedded systems using Linux Experience...,"Yocto,Linux,Kernel,Bsp,Embedded systems,Software,Embedded software"
Java Developer,IBM,4.1,3-5 Yrs,Not disclosed,Navi Mumbai,"In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Deliv...","abstract,abstract classes and interfaces,serialization,collections,construction,jvm,jsp,java multithreading"
System Engineer (senior java developer),Exaze,4.3,12-20 Yrs,Not disclosed,Hybrid - Hyderabad,The candidate should be able to work independently and as part of a team and be committ...,"java,Kafka,Spring Boot,Microservices,Spring,Senior,Development,System engineering"
Process Planning & Industrial Engineering,Siemens,4.1,0-5 Yrs,Not disclosed,Panaji,Qualifications: . Bachelors degree in Industrial Engineering / mechanical Engineering /...,"Cloud computing,Automation,Data analysis,HVAC,Kaizen,Analytical,Process improvement,Power distribution"
Python Sr. Developer,Proplegit Global,,4-5 Yrs,Not disclosed,Ahmedabad,"Roles & Responsibilities:AI/ML Development:1. Model Development and Training:- Design, ...","Python,Software Development,AI/ML,Data Preprocessing,data Engineering,Data Analysis,Troubleshooting,Model Development"
Marketing Manager,MTR Foods Pvt. Ltd,4.0,2-5 Yrs,Not disclosed,Bengaluru,Minimum 1 year experience in SalesAt least 2 years of brand experience . Good understan...,"Sales,Category Management,Marketing Management,Brand Manager,Brand management,Management,Branding,Brand"
Marketing Executive,Grocio,,0-2 Yrs,Not disclosed,Noida,He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"data analysis,marketing strategies,android,presentation skills,market research,research,strategic planning,people skills"
Embedded Engineer,Global Pharma Tek,3.1,5-8 Yrs,Not disclosed,Bengaluru,Skills requirements :3 to 6 years of strong C/C++ software development experience inclu...,"Embedded Engineering,qml,python,microcontroller,qt,c,16 bit,automation testing"
Java Full Stack Developer,Vlink,4.0,3-8 Yrs,9-19 Lacs PA,"Noida, Gurugram","Experience with modern web technology such as Angular, React, TypeScript a plus Bachelo...","Multithreading,Message Queue,Spring,Core Java Programming,Angular,Core,Queue,Stack"
Cloud Operations Engineer,Accenture,4.0,5-7 Yrs,Not disclosed,Pune,Minimum 5 year(s) of experience is required. Educational Qualification : 15 yr of full ...,"release management,devops,cloud operations,cloud infrastructure,microsoft azure devops,continuous integration,kubernetes,microsoft azure"
Embedded Engr I,Honeywell,4.0,1-3 Yrs,Not disclosed,Hyderabad,"Bachelor Degree in Electrical Engineering, Computer Engineering, or Computer Science. 2...","C++,RF,IPV6,Debugging,Agile,Test planning,Scrum,Firmware"
Solution Architect,Accenture,4.0,15-20 Yrs,Not disclosed,Bengaluru,Project Role : Solution ArchitectProject Role Description : Translate client requiremen...,"project management,presentation skills,cloud technologies,sales,business case,kubernetes,python,program management"
"Sr Software Engineer- Python, DJango and Linux -8+",Webex Communications India (p) Ltd.,4.2,8-13 Yrs,Not disclosed,Bengaluru,Expertise in: . Python . DJango . Linux based systems . 8+ years of proven experience .,"Sales,Networking,Linux,WAN,Django,Manager Technology,cisco,AWS"
Embedded Engineer,Pramana,2.5,1-5 Yrs,Not disclosed,Bengaluru,Bachelors or Masters degree in Electronics and Communication . 2+ years of experience i...,"c++,microcontroller,python,fpga,microprocessors,embedded systems development,verilog,communication skills"
Cloud Platform Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Gurugram,"Project Role : Cloud Platform EngineerProject Role Description : Designs, builds, tests...","linux internals,docker,cloud architecture,infrastructure,linux,kubernetes,python,project management"
"Principal Data Engineer (Data Pipeline, Python, AWS)",Nielsen Media,3.6,8-12 Yrs,Not disclosed,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)","Ideal candidates will have exceptional skills in programming, testing, debugging and pr...","Data Pipeline,AWS,Python,dbt core,Data Lake,airbyte,Core,Data Engineering"
